CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_Vaccinated,StringencyIndex_SimpleAverage,StringencyIndex_WeightedAverage,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_WeightedAverage,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_WeightedAverage,EconomicSupportIndex
Indonesia,IDN,,,NAT_TOTAL,20200210,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,0,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,0,0,NV,0,28.7,28.7,28.7,28.7,16.15,16.15,16.15,16.15,18.45,18.45,18.45,18.45,0
Indonesia,IDN,,,NAT_TOTAL,20200211,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,0,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,0,0,NV,0,28.7,28.7,28.7,28.7,16.15,16.15,16.15,16.15,18.45,18.45,18.45,18.45,0
Indonesia,IDN,,,NAT_TOTAL,20200212,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,"Formed and activated the Rapid Response Team in airports, ports, and cross-border posts (consists of officers of Port Health, Immigration, Customs, Animal Quarantine). Archived statement from Foreign Ministry via Cape Town consulate: http://web.archive.org/web/20200504210850/https://kemlu.go.id/capetown/en/news/4875/indonesian-governments-measures-in-handling-and-facing-2019-novel-coronavirus-2019-ncov",0,,,0,,0,,0,,2,1,,0,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,0,0,NV,0,28.7,28.7,28.7,28.7,16.15,16.15,16.15,16.15,18.45,18.45,18.45,18.45,0
Indonesia,IDN,,,NAT_TOTAL,20200213,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,0,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,0,0,NV,0,28.7,28.7,28.7,28.7,16.15,16.15,16.15,16.15,18.45,18.45,18.45,18.45,0
Indonesia,IDN,,,NAT_TOTAL,20200214,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,0,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,0,0,NV,0,28.7,28.7,28.7,28.7,16.15,16.15,16.15,16.15,18.45,18.45,18.45,18.45,0
Indonesia,IDN,,,NAT_TOTAL,20200215,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,0,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,0,0,NV,0,28.7,28.7,28.7,28.7,16.15,16.15,16.15,16.15,18.45,18.45,18.45,18.45,0
Indonesia,IDN,,,NAT_TOTAL,20200216,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,0,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,0,0,NV,0,28.7,28.7,28.7,28.7,16.15,16.15,16.15,16.15,18.45,18.45,18.45,18.45,0
Indonesia,IDN,,,NAT_TOTAL,20200217,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,https://twitter.com/MOH_TT/status/1229408175276904448  Screening of persons entering Trinidad and Tobago at all ports of entry,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,0,0,NV,0,28.7,28.7,28.7,28.7,18.23,18.23,18.23,18.23,20.83,20.83,20.83,20.83,0
Indonesia,IDN,,,NAT_TOTAL,20200218,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,0,0,NV,0,28.7,28.7,28.7,28.7,18.23,18.23,18.23,18.23,20.83,20.83,20.83,20.83,0
Indonesia,IDN,,,NAT_TOTAL,20200219,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,0,0,NV,0,28.7,28.7,28.7,28.7,18.23,18.23,18.23,18.23,20.83,20.83,20.83,20.83,0
Indonesia,IDN,,,NAT_TOTAL,20200220,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,0,0,NV,0,28.7,28.7,28.7,28.7,18.23,18.23,18.23,18.23,20.83,20.83,20.83,20.83,0
Indonesia,IDN,,,NAT_TOTAL,20200221,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,0,0,NV,0,28.7,28.7,28.7,28.7,18.23,18.23,18.23,18.23,20.83,20.83,20.83,20.83,0
Indonesia,IDN,,,NAT_TOTAL,20200222,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,0,0,NV,0,28.7,28.7,28.7,28.7,18.23,18.23,18.23,18.23,20.83,20.83,20.83,20.83,0
Indonesia,IDN,,,NAT_TOTAL,20200223,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,0,0,NV,0,28.7,28.7,28.7,28.7,18.23,18.23,18.23,18.23,20.83,20.83,20.83,20.83,0
Indonesia,IDN,,,NAT_TOTAL,20200224,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,0,0,NV,0,28.7,28.7,28.7,28.7,18.23,18.23,18.23,18.23,20.83,20.83,20.83,20.83,0
Indonesia,IDN,,,NAT_TOTAL,20200225,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,"1st Stimulus Package: Regions with high exposure to tourism hit by the outbreak (subsidies, tax cuts and accelerated cash-transfer and unemployment benefit programs)",0,"1st Stimulus Package: Regions with high exposure to tourism hit by the outbreak (subsidies, tax cuts and accelerated cash-transfer and unemployment benefit programs)",0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,0,0,NV,0,28.7,28.7,28.7,28.7,18.23,18.23,18.23,18.23,20.83,20.83,20.83,20.83,0
Indonesia,IDN,,,NAT_TOTAL,20200226,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,0,0,NV,0,28.7,28.7,28.7,28.7,18.23,18.23,18.23,18.23,20.83,20.83,20.83,20.83,0
Indonesia,IDN,,,NAT_TOTAL,20200227,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,"Expert predicted that budget deficit will exceed government’s initial target (from 1,76% to 2,8% of GDP)",0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,0,0,NV,0,28.7,28.7,28.7,28.7,18.23,18.23,18.23,18.23,20.83,20.83,20.83,20.83,0
Indonesia,IDN,,,NAT_TOTAL,20200228,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,0,0,NV,0,28.7,28.7,28.7,28.7,18.23,18.23,18.23,18.23,20.83,20.83,20.83,20.83,0
Indonesia,IDN,,,NAT_TOTAL,20200229,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,0,0,NV,0,28.7,28.7,28.7,28.7,18.23,18.23,18.23,18.23,20.83,20.83,20.83,20.83,0
Indonesia,IDN,,,NAT_TOTAL,20200301,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,0,0,NV,0,28.7,28.7,28.7,28.7,18.23,18.23,18.23,18.23,20.83,20.83,20.83,20.83,0
Indonesia,IDN,,,NAT_TOTAL,20200302,3,0,,,,,3,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,2,0,NV,0,28.7,28.7,28.7,28.7,18.23,18.23,18.23,18.23,20.83,20.83,20.83,20.83,0
Indonesia,IDN,,,NAT_TOTAL,20200303,3,0,,,,,3,0,,0,,,,,,0,,,2,0,,,,,2,0,"The Jakarta city administration has temporarily suspended the issuance of permits for mass gatherings, including for film shooting purposes, as part of its COVID-19 containment efforts.  https://web.archive.org/web/20200414122054/https://www.thejakartapost.com/news/2020/03/05/covid-19-jakarta-suspends-mass-gathering-filming-permits-as-part-of-containment-measures.html  ",0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,2,0,NV,0,37.04,37.04,37.04,37.04,22.92,22.92,22.92,22.92,26.19,26.19,26.19,26.19,0
Indonesia,IDN,,,NAT_TOTAL,20200304,3,0,,,,,3,0,,0,,,,,,0,,,2,0,,,,,2,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,https://twitter.com/MOH_TT/status/1235214644198944768  Any returning national who is symptomatic after returning from the countries with travel restrictions will be taken to an isolation facility to be tested for COVID-19.,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,2,0,NV,0,37.04,37.04,37.04,37.04,22.92,22.92,22.92,22.92,26.19,26.19,26.19,26.19,0
Indonesia,IDN,,,NAT_TOTAL,20200305,3,0,,,,,3,0,,0,,,,,,0,,,2,0,,,,,2,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,2,0,NV,0,37.04,37.04,37.04,37.04,22.92,22.92,22.92,22.92,26.19,26.19,26.19,26.19,0
Indonesia,IDN,,,NAT_TOTAL,20200306,3,0,,,,,3,0,,0,,,,,,0,,,2,0,,,,,2,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,4,0,NV,0,37.04,37.04,37.04,37.04,22.92,22.92,22.92,22.92,26.19,26.19,26.19,26.19,0
Indonesia,IDN,,,NAT_TOTAL,20200307,3,0,,,,,3,0,,0,,,,,,0,,,2,0,,,,,2,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,4,0,NV,0,37.04,37.04,37.04,37.04,22.92,22.92,22.92,22.92,26.19,26.19,26.19,26.19,0
Indonesia,IDN,,,NAT_TOTAL,20200308,3,0,,,,,3,0,,0,,,,,,0,,,2,0,,,,,2,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,6,0,NV,0,37.04,37.04,37.04,37.04,22.92,22.92,22.92,22.92,26.19,26.19,26.19,26.19,0
Indonesia,IDN,,,NAT_TOTAL,20200309,3,0,,,,,3,0,,0,,,,,,0,,,2,0,,,,,2,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,19,0,NV,0,37.04,37.04,37.04,37.04,22.92,22.92,22.92,22.92,26.19,26.19,26.19,26.19,0
Indonesia,IDN,,,NAT_TOTAL,20200310,3,0,,,,,3,0,,0,,,,,,0,,,2,0,,,,,2,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,27,0,NV,0,37.04,37.04,37.04,37.04,22.92,22.92,22.92,22.92,26.19,26.19,26.19,26.19,0
Indonesia,IDN,,,NAT_TOTAL,20200311,3,0,,,,,3,0,,0,,,,,,0,,,2,0,,,,,2,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,34,1,NV,0,37.04,37.04,37.04,37.04,22.92,22.92,22.92,22.92,26.19,26.19,26.19,26.19,0
Indonesia,IDN,,,NAT_TOTAL,20200312,3,0,,,,,3,0,,0,,,,,,0,,,2,0,,,,,2,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,34,1,NV,0,37.04,37.04,37.04,37.04,22.92,22.92,22.92,22.92,26.19,26.19,26.19,26.19,0
Indonesia,IDN,,,NAT_TOTAL,20200313,3,0,,,,,3,0,,0,,,,,,0,,,2,0,,,,,2,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,"2nd Stimulus Package: Providing tax incentives and subsidies for workers, businesses and families affected by the COVID-19 pandemic. Fiscal stimulus measures: 1) Exempt manufacturing workers with yearly incomes below Rp 200 million from income tax for six months; 2) Import taxes for raw materials waived for six months for 19 manufacturing industries; 3) Corporate tax rate cut by 30 percent for six months for 19 manufacturing industries; 4) Repayment of overpaid tax to be sped up without initial audits. No limit set for exporters, but Rp 5 billion limit set for non-exporters.",0,,2,1,,1,,0,,0,"Finance Minister stated the readiness to allocate the budget based on the Ministry of Health’s funding requirement calculation; which would include medical equipments, mask distribution, etc. Import duty for medical devices will also be exempted.",0,"National spokesperson for COVID-19 stated that Indonesia is still unable to do the initial vaccine design due to limited specimens to look for a model. However, he stated that “in terms of budget, Indonesia is ready to deal with (COVID-19)..”",0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,69,4,NV,0,37.04,37.04,37.04,37.04,22.92,22.92,22.92,22.92,26.19,26.19,26.19,26.19,0
Indonesia,IDN,,,NAT_TOTAL,20200314,3,0,,,,,3,0,,0,,,,,,0,,,2,0,,,,,2,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,96,5,NV,0,37.04,37.04,37.04,37.04,22.92,22.92,22.92,22.92,26.19,26.19,26.19,26.19,0
Indonesia,IDN,,,NAT_TOTAL,20200315,3,0,,,,,3,0,,1,1,,,,,1,1,"https://www.thejakartapost.com/news/2020/03/15/jokowi-calls-for-social-distancing-to-stem-virus-spread.html  President called for social distancing on the official statement: “Under the current conditions, it’s time for us to work from home, study from home and worship at home.""",2,0,,,,,2,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,1,    https://www.thejakartapost.com/news/2020/03/15/covid-19-indonesia-finally-begins-contact-tracing-of-patients-who-tested-positive-in-singapore.html  Only done in certain cases. ,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,117,5,NV,0,40.74,40.74,40.74,40.74,28.13,28.13,28.13,28.13,32.14,32.14,32.14,32.14,0
Indonesia,IDN,,,NAT_TOTAL,20200316,3,1,,,,,3,1,"Thousands of schools across the provinces of West Java, Central Java, Banten and Bali will remain closed in addition to those in capital Jakarta for at least two weeks, local media reported. Authorities will review if the shutdown needs to be extended beyond March. This means that the majority of schools are now closed, so becomes general rather than targeted (reflected in UNESCO changing theirs to general later on during this same week, but for no change in policy) https://web.archive.org/web/20200420220549/https://www.thejakartapost.com/news/2020/03/15/regions-close-schools-cancel-public-events-because-of-covid-19.html  https://web.archive.org/web/20200316154755/https://www.bloomberg.com/news/articles/2020-03-15/indonesia-closes-schools-across-archipelago-as-virus-cases-spike  https://web.archive.org/web/20200511175859/https://en.unesco.org/covid19/educationresponse",1,1,,,,,1,1,,2,0,,,,,2,0,,0,,,,,,0,,,1,0,,,,,1,0,"Jakarta imposed restrictions on the operational hours of major public transportation (MRT, buses, commuter line) services in capital region.  https://web.archive.org/web/20200511184251/https://www.thejakartapost.com/news/2020/03/17/public-transportation-returns-to-normal.html  ",0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,1,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,134,5,NV,0,45.37,45.37,45.37,45.37,30.73,30.73,30.73,30.73,35.12,35.12,35.12,35.12,0
Indonesia,IDN,,,NAT_TOTAL,20200317,3,1,,,,,3,1,,1,1,,,,,1,1,,2,0,,,,,2,0,,0,,,,,,0,,,0,,,,,,0,,"Jakarta Governor has lifted restrictions on public transportation services (after just 1 day), following a massive backlash.   https://web.archive.org/web/20200511184251/https://www.thejakartapost.com/news/2020/03/17/public-transportation-returns-to-normal.html  ",0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,,1,,1,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,172,5,NV,0,42.59,42.59,42.59,42.59,29.17,29.17,29.17,29.17,33.33,33.33,33.33,33.33,0
Indonesia,IDN,,,NAT_TOTAL,20200318,3,1,,,,,3,1,,1,1,,,,,1,1,,2,0,,,,,2,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,3,,,3,,0,,,0,,0,,0,,2,1,"On 18 March, the government launched covid19.go.id site, an official source of accurate information on controlling the spread of coronavirus in Indonesia.  https://web.archive.org/web/20200511200401/https://en.antaranews.com/news/144002/govt-launches-official-website-furnishing-information-on-covid-19  ",1,,1,,0,"Finance Minister diverts IDR 27 trillion budget for COVID-19. Potential fund comes from reallocation of the Ministries and Government Bodies’ budget both at central and regional level, as well as reallocation of regional transfer funds.",0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,227,19,NV,0,42.59,42.59,42.59,42.59,29.17,29.17,29.17,29.17,33.33,33.33,33.33,33.33,0
Indonesia,IDN,,,NAT_TOTAL,20200319,3,1,,,,,3,1,,1,1,,,,,1,1,,2,0,,,,,2,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,4,,,4,"JAKARTA: At midnight today, Indonesia is to close its borders to foreign visitors   https://web.archive.org/web/20200511195546/https://www.nst.com.my/world/world/2020/03/576276/indonesia-close-borders-over-covid-19  ",0,,,0,,0,,0,,2,1,,1,,1,,0,"Following the jump of the death toll, President orders nationwide rapid testing to speed up COVID-19 detection (didn’t mention value)",0,"The Vice President stated that the government has started discussing the research to produce a vaccine, under the coordination of the National Research Agency (BRIN) in cooperation with the Health Ministry and other relevant state-owned enterprises, inclu",0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,311,25,NV,0,45.37,45.37,45.37,45.37,30.73,30.73,30.73,30.73,35.12,35.12,35.12,35.12,0
Indonesia,IDN,,,NAT_TOTAL,20200320,3,1,,,,,3,1,,1,1,,,,,1,1,,2,0,,,,,2,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,4,,,4,,0,,,0,,0,,0,,2,1,,1,,1,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,369,32,NV,0,45.37,45.37,45.37,45.37,30.73,30.73,30.73,30.73,35.12,35.12,35.12,35.12,0
Indonesia,IDN,,,NAT_TOTAL,20200321,3,1,,,,,3,1,,1,1,,,,,1,1,,2,0,,,,,2,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,4,,,4,,0,,,0,,0,,0,,2,1,,1,,1,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,450,38,NV,0,45.37,45.37,45.37,45.37,30.73,30.73,30.73,30.73,35.12,35.12,35.12,35.12,0
Indonesia,IDN,,,NAT_TOTAL,20200322,3,1,,,,,3,1,,1,1,,,,,1,1,,2,0,,,,,2,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,4,,,4,,0,,,0,,0,,0,,2,1,,1,,1,,0,,0,,0,,,,,,0,,,0,,,0,,,,,,0,,,,0,,0,,,,,,,,0,,,,514,48,NV,0,45.37,45.37,45.37,45.37,30.73,30.73,30.73,30.73,35.12,35.12,35.12,35.12,0
